RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder
5.198200559,27.72015015,2.464131464,0.982266667,14.46841991,209.3351747,10.47130612,0.866082603,1cal,3_GBR_cal
4.536445135,21.33333656,1.247736571,0.986352485,14.47934069,209.6513068,10.4951568,0.865880365,1cal,3_GBR_cal
4.492376133,21.0491166,1.260648889,0.986534308,14.48099159,209.6991175,10.56471444,0.865849779,1cal,3_GBR_cal
5.084934018,26.12640833,2.071908777,0.983286227,14.48260812,209.7459381,10.59384375,0.865819826,1cal,3_GBR_cal
4.626809947,22.72923386,1.795814885,0.985459492,14.50244446,210.3208954,10.20166459,0.865452011,1cal,3_GBR_cal
4.506776628,21.05951875,1.107216175,0.986527654,14.51118133,210.5743836,10.76625662,0.865289847,1cal,3_GBR_cal
4.59346998,21.84708456,1.655712404,0.986023827,14.51304647,210.628518,10.79196628,0.865255216,1cal,3_GBR_cal
4.933328094,25.15507982,2.140731124,0.983907612,14.51472155,210.6771416,10.45860438,0.86522411,1cal,3_GBR_cal
5.232385295,27.68583938,2.220611819,0.982288617,14.52420408,210.9525042,10.53159305,0.865047953,1cal,3_GBR_cal
6.64492257,44.28504295,3.862952444,0.971669655,14.53308487,211.210556,10.45536955,0.864882871,1cal,3_GBR_cal
4.634026577,22.10541505,1.452874896,0.985858566,14.53422085,211.2435758,10.3885952,0.864861747,1cal,3_GBR_cal
4.896632758,24.5234276,2.362562948,0.984311697,14.53629049,211.3037412,10.79920193,0.864823257,1cal,3_GBR_cal
4.667433426,22.51855719,1.377636748,0.985594267,14.55331889,211.7990908,10.36968408,0.864506369,1cal,3_GBR_cal
4.700512004,22.77495802,1.898211378,0.985430241,14.55390549,211.816165,10.92265633,0.864495446,1cal,3_GBR_cal
4.580049619,21.68176825,1.35757847,0.986129584,14.55585975,211.873053,10.75199719,0.864459053,1cal,3_GBR_cal
5.011291338,25.78043679,2.531852245,0.983507554,14.55806451,211.9372424,10.71091474,0.86441799,1cal,3_GBR_cal
4.998860696,25.23721671,2.197871648,0.983855067,14.55847658,211.9492404,10.76604911,0.864410314,1cal,3_GBR_cal
6.865586916,47.33765284,4.063281701,0.969716818,14.5735458,212.3882373,10.43933128,0.864129476,1cal,3_GBR_cal
4.913393198,25.00081222,1.895521219,0.984006301,14.58074839,212.5982237,10.5854782,0.863995142,1cal,3_GBR_cal
4.864319832,24.223831,1.920797009,0.984503357,14.58119004,212.6111029,10.88747267,0.863986903,1cal,3_GBR_cal
4.556286679,21.27346595,1.081916839,0.986390786,14.58503679,212.723298,10.65525645,0.863915128,1cal,3_GBR_cal
4.741089453,23.05089434,1.64141945,0.985253717,14.58614603,212.755656,10.6675427,0.863894428,1cal,3_GBR_cal
5.219983742,27.63558116,2.527509181,0.982320768,14.59408117,212.9872051,10.54703405,0.8637463,1cal,3_GBR_cal
5.125060552,26.897348,2.410807163,0.982793036,14.59470111,213.0053006,10.63128775,0.863734724,1cal,3_GBR_cal
4.945493738,25.11131129,2.170343038,0.983935612,14.59634315,213.0532333,10.36928368,0.86370406,1cal,3_GBR_cal
4.808276765,23.86072074,1.5702749,0.984735649,14.60006985,213.1620398,10.58149248,0.863634453,1cal,3_GBR_cal
4.563026592,21.45942971,1.230572685,0.98627182,14.61489651,213.5952,10.6247989,0.863357349,1cal,3_GBR_cal
4.571947462,21.52516067,1.123183453,0.98622977,14.61508448,213.6006943,10.49356309,0.863353834,1cal,3_GBR_cal
4.536674394,21.43130949,1.152167087,0.986289809,14.62261515,213.8208739,10.60690677,0.863212979,1cal,3_GBR_cal
5.504953883,30.87907872,3.280510137,0.980245815,14.6232933,213.8407069,10.65726506,0.863200292,1cal,3_GBR_cal
4.860666441,24.19834349,2.282038184,0.984519662,14.62509727,213.8934702,10.57008296,0.863166538,1cal,3_GBR_cal
4.967237757,25.93245927,2.189183128,0.983410301,14.63643893,214.2253447,10.75171118,0.862954228,1cal,3_GBR_cal
4.78817095,23.65644144,2.010885819,0.984866332,14.64356143,214.4338914,10.35957488,0.862820815,1cal,3_GBR_cal
5.262317655,28.53291765,2.331516543,0.981746718,14.65147609,214.6657515,10.41832447,0.862672488,1cal,3_GBR_cal
4.628480933,22.02712961,1.317902183,0.985908647,14.65154643,214.6678128,10.91023634,0.86267117,1cal,3_GBR_cal
5.01940094,25.54969607,2.264982503,0.983655165,14.651916,214.6786424,10.80183715,0.862664242,1cal,3_GBR_cal
6.099089746,37.54687128,3.29123774,0.975980247,14.65241012,214.6931223,10.56668928,0.862654978,1cal,3_GBR_cal
4.694658632,22.67253316,1.911681584,0.985495765,14.65285021,214.7060194,10.95495219,0.862646728,1cal,3_GBR_cal
4.939269515,25.22036401,2.013659237,0.983865848,14.65389717,214.7367022,10.35786747,0.862627099,1cal,3_GBR_cal
5.782845037,33.72878328,3.477038233,0.978422781,14.6560261,214.799101,10.46280748,0.862587181,1cal,3_GBR_cal
5.23599882,28.23462936,2.907735718,0.981937541,14.66097128,214.9440787,10.50887432,0.862494435,1cal,3_GBR_cal
5.635519867,32.16246052,2.839994041,0.9794248,14.6691257,215.1832489,10.67614272,0.862341431,1cal,3_GBR_cal
4.808243364,23.91754945,1.847657796,0.984699294,14.67921854,215.4794571,10.58845127,0.862151939,1cal,3_GBR_cal
4.889929701,24.56949918,1.723160424,0.984282224,14.68513231,215.6531109,10.43059828,0.862040848,1cal,3_GBR_cal
6.919883335,48.17558655,4.566729444,0.969180769,14.68755149,215.7241688,10.77602582,0.86199539,1cal,3_GBR_cal
5.046783874,26.15673262,2.185759937,0.983266828,14.6892349,215.7736219,10.56007854,0.861963753,1cal,3_GBR_cal
4.711386972,22.81286941,1.876095127,0.985405988,14.69019778,215.8019108,10.62359905,0.861945656,1cal,3_GBR_cal
5.533110759,30.82135108,2.780222175,0.980282745,14.69177951,215.8483852,10.7351866,0.861915925,1cal,3_GBR_cal
4.791675259,23.63008241,2.064018819,0.984883194,14.6991183,216.0640788,10.66359588,0.86177794,1cal,3_GBR_cal
5.639428489,32.17317463,3.009312548,0.979417946,14.71687027,216.5862705,10.84490847,0.86144388,1cal,3_GBR_cal
4.525672498,21.78666959,1.338783966,0.986062476,14.71926698,216.6568204,10.87009553,0.861398747,1cal,3_GBR_cal
4.594742701,21.80102526,1.347734342,0.986053292,14.73053266,216.9885925,11.10344497,0.861186504,1cal,3_GBR_cal
5.483584204,30.24253628,2.870657529,0.980653028,14.73105038,217.0038454,10.84276873,0.861176746,1cal,3_GBR_cal
4.607763916,22.01861842,1.229775626,0.985914092,14.73487736,217.1166107,10.74516287,0.861104607,1cal,3_GBR_cal
4.928454307,24.9309594,1.842203896,0.984050988,14.74392059,217.3831945,10.7075368,0.860934066,1cal,3_GBR_cal
4.72298126,22.6334883,1.75813297,0.985520743,14.74474351,217.4074613,10.72689617,0.860918542,1cal,3_GBR_cal
4.677703863,22.59567136,1.326423995,0.985544935,14.74495562,217.4137164,10.77646407,0.86091454,1cal,3_GBR_cal
4.737715688,23.38068443,1.497933428,0.985042741,14.74761297,217.4920882,10.6946644,0.860864404,1cal,3_GBR_cal
4.605877301,21.77903504,1.192116016,0.98606736,14.75379012,217.6743229,11.25569658,0.860747823,1cal,3_GBR_cal
4.930290524,25.7767198,2.233284569,0.983509932,14.75946939,217.8419366,10.40413312,0.860640596,1cal,3_GBR_cal
4.630397128,21.79657898,1.142513286,0.986056136,14.76033333,217.8674399,10.73712483,0.860624281,1cal,3_GBR_cal
5.318728264,28.98145242,2.443785073,0.981459778,14.76845684,218.1073173,10.72355594,0.860470825,1cal,3_GBR_cal
5.300212018,28.93991329,2.457772712,0.981486351,14.7748391,218.2958704,10.74873163,0.860350203,1cal,3_GBR_cal
4.669055123,22.36835001,1.263692668,0.985690359,14.77658723,218.3475302,10.86956889,0.860317154,1cal,3_GBR_cal
5.557660095,31.41123897,3.335872396,0.979905377,14.7855459,218.6123677,10.82711312,0.860147731,1cal,3_GBR_cal
4.603354565,21.88275995,1.176736142,0.986001004,14.78614647,218.6301275,10.73583208,0.860136369,1cal,3_GBR_cal
4.678782921,22.21104004,1.241685117,0.985790994,14.78827697,218.6931358,10.78727312,0.860096061,1cal,3_GBR_cal
5.264142446,28.47287828,2.319791989,0.981785126,14.79321616,218.8392444,10.78299229,0.860002591,1cal,3_GBR_cal
4.62848776,22.01293322,1.291581597,0.985917729,14.79635116,218.9320077,10.86592401,0.859943248,1cal,3_GBR_cal
5.166408773,27.12664153,2.268642663,0.982646351,14.7968407,218.9464948,10.92198682,0.85993398,1cal,3_GBR_cal
20.50386787,422.331841,16.24591255,0.72982285,20.53934217,421.8645766,15.99098389,0.730121772,1cal,4_MLP_cal
19.98159522,400.1394556,15.84582969,0.744019922,20.60973021,424.7609792,16.68576159,0.728268865,1cal,4_MLP_cal
20.60805516,425.3753063,16.2801253,0.727875863,21.4738954,461.1281836,16.66706207,0.705003776,1cal,4_MLP_cal
21.20779028,455.449553,16.71457846,0.70863655,21.56660586,465.1184883,16.93253365,0.70245107,1cal,4_MLP_cal
20.80935364,435.076596,16.52495802,0.721669684,21.66572666,469.4037115,17.18305358,0.699709696,1cal,4_MLP_cal
22.01764024,522.7473155,16.98013519,0.665584344,21.83998035,476.9847419,17.66117068,0.694859905,1cal,4_MLP_cal
20.90253499,439.9394115,16.45837085,0.718558809,22.65986414,513.4694426,17.66460247,0.671519651,1cal,4_MLP_cal
21.31664146,460.1858086,16.71081579,0.705606639,22.71318875,515.8889433,17.56233219,0.669971831,1cal,4_MLP_cal
21.28363749,460.2893807,16.77623487,0.705540381,22.76509181,518.2494049,17.67600315,0.668461779,1cal,4_MLP_cal
20.93959653,440.4064285,16.64883595,0.718260046,22.79531578,519.6264215,17.99733234,0.667580864,1cal,4_MLP_cal
21.16654028,454.9957726,16.62428876,0.708926846,22.94644464,526.5393214,17.53614954,0.663158495,1cal,4_MLP_cal
21.70278157,479.6218048,17.02889937,0.693172904,23.22121977,539.2250478,18.17561704,0.655043091,1cal,4_MLP_cal
21.91444311,490.0821966,17.3124388,0.686481108,23.43531843,549.2141499,18.5838356,0.648652791,1cal,4_MLP_cal
21.68650307,499.0149364,17.07370081,0.680766591,23.60889086,557.3797278,17.76073439,0.643429049,1cal,4_MLP_cal
21.21595028,452.8864076,16.68751283,0.710276264,24.14958361,583.2023884,18.36098739,0.626909592,1cal,4_MLP_cal
21.19631136,452.3209179,16.69187089,0.710638023,24.16618966,584.0047228,18.23404091,0.626396316,1cal,4_MLP_cal
21.12315577,455.5470378,16.59459968,0.708574187,24.32966863,591.9327755,17.25187895,0.621324526,1cal,4_MLP_cal
21.4288459,462.0550679,16.72025623,0.704410823,24.51321738,600.8978262,17.98334516,0.615589339,1cal,4_MLP_cal
21.57981156,477.4224398,16.9749734,0.694579898,24.73648957,611.8939161,17.88279696,0.608554842,1cal,4_MLP_cal
24.29577934,597.6536554,19.00695093,0.617664724,24.75969055,613.0422762,19.56434953,0.607820205,1cal,4_MLP_cal
23.04836515,552.0769552,18.2222509,0.646821377,24.8442613,617.2373198,18.87786707,0.605136522,1cal,4_MLP_cal
22.6401102,532.5260807,17.73385547,0.659328602,24.9749807,623.7496608,18.80854702,0.6009704,1cal,4_MLP_cal
22.99107955,549.3668596,17.96709454,0.648555098,25.64779673,657.8094772,18.34101498,0.57918141,1cal,4_MLP_cal
24.25859071,593.3984427,18.91373301,0.620386899,25.66210621,658.5436954,20.06190387,0.578711711,1cal,4_MLP_cal
25.56441357,657.2807799,19.84619365,0.579519632,26.05477438,678.8512682,20.12308721,0.565720405,1cal,4_MLP_cal
22.78991347,536.4956847,17.82601319,0.656789139,26.0863428,680.4972806,18.92013726,0.564667406,1cal,4_MLP_cal
24.46032819,649.5118492,19.12698501,0.584489628,26.0882197,680.5952069,19.08249727,0.56460476,1cal,4_MLP_cal
25.57096979,688.1860953,19.4098388,0.559748663,26.09098045,680.7392607,20.1529641,0.564512605,1cal,4_MLP_cal
23.82895506,588.4138928,18.52036532,0.623575651,26.11954678,682.2307239,19.50015463,0.563558476,1cal,4_MLP_cal
21.46513471,475.1647482,16.71602292,0.696024204,26.16254595,684.4788107,17.62451108,0.562120313,1cal,4_MLP_cal
24.29414263,626.7184733,19.03641561,0.59907117,26.2344803,688.2479567,20.33343096,0.559709088,1cal,4_MLP_cal
24.00177023,588.4886722,18.63919891,0.623527812,26.27994287,690.6353972,20.23523875,0.558181778,1cal,4_MLP_cal
26.01316516,690.5740513,20.18169703,0.558221022,26.30570352,691.9900376,19.94289564,0.557315178,1cal,4_MLP_cal
24.98795198,631.6192281,19.12320219,0.595936024,26.37334485,695.5533183,19.80909159,0.55503565,1cal,4_MLP_cal
21.2096852,456.1374366,16.55193608,0.708196493,26.3935214,696.6179717,18.31486518,0.554354562,1cal,4_MLP_cal
24.25166042,620.7329273,18.75999963,0.602900286,26.43930438,699.036816,18.94170031,0.552807162,1cal,4_MLP_cal
26.55423946,713.9304419,20.19377728,0.543279305,26.4597793,700.1199207,20.95175119,0.552114271,1cal,4_MLP_cal
25.31701092,649.0496312,19.8269623,0.584785322,26.56473871,705.6853427,20.19340159,0.548553919,1cal,4_MLP_cal
25.14156716,648.6590301,19.10760769,0.5850352,26.72362683,714.1522309,20.27736749,0.543137421,1cal,4_MLP_cal
25.54961532,665.2555614,19.63197392,0.574417948,26.76240105,716.2261101,19.89709757,0.541810704,1cal,4_MLP_cal
23.51902137,583.4961218,18.78412631,0.626721682,26.77915694,717.1232462,19.77778174,0.541236781,1cal,4_MLP_cal
25.34228817,650.2671022,19.68232418,0.584006473,26.84180068,720.4822639,20.31715176,0.539087927,1cal,4_MLP_cal
24.65782355,612.3602128,19.1636123,0.608256539,26.85588215,721.2384063,20.43348096,0.538604202,1cal,4_MLP_cal
26.67253872,715.2395343,20.73916436,0.542441843,27.07693683,733.1605079,21.08784661,0.530977309,1cal,4_MLP_cal
25.90943824,867.8745449,19.58111502,0.444797081,27.11031989,734.9694447,20.01683079,0.529820084,1cal,4_MLP_cal
25.12895423,651.0360596,19.41972854,0.58351455,27.14167296,736.670411,20.98003524,0.528731929,1cal,4_MLP_cal
23.85470189,592.5026428,18.2758604,0.620959966,27.15545082,737.4185092,19.98170722,0.52825335,1cal,4_MLP_cal
25.67036222,671.5623696,20.02741849,0.570383312,27.17445197,738.4508398,21.08008513,0.527592941,1cal,4_MLP_cal
24.85945018,622.8556975,19.38881013,0.601542293,27.20118875,739.9046694,20.84841227,0.526662886,1cal,4_MLP_cal
26.41486961,702.8735088,20.70255014,0.550352725,27.24208958,742.1314448,20.98464801,0.525238357,1cal,4_MLP_cal
24.37845501,603.1049513,19.01341387,0.614177382,27.24285348,742.1730659,20.2550698,0.525211731,1cal,4_MLP_cal
21.77897626,482.012241,16.95992933,0.691643677,27.24992689,742.5585156,18.59772069,0.524965149,1cal,4_MLP_cal
25.47075697,655.5952131,19.79277509,0.580597935,27.26729332,743.5052849,20.9292267,0.524359475,1cal,4_MLP_cal
28.32931295,820.4594393,21.51941969,0.475129812,27.27053292,743.6819657,20.57515816,0.524246447,1cal,4_MLP_cal
26.18670911,696.392418,20.30544908,0.554498855,27.27507795,743.9298774,21.20322008,0.524087851,1cal,4_MLP_cal
24.9061836,668.0025327,19.47909058,0.572660636,27.31142843,745.9141231,20.30611373,0.522818475,1cal,4_MLP_cal
22.66717888,521.3376936,17.67382311,0.666486117,27.33543179,747.2258311,19.54731792,0.52197934,1cal,4_MLP_cal
24.54757169,685.3229296,19.29085579,0.561580308,27.33840802,747.3885529,20.77013758,0.521875243,1cal,4_MLP_cal
27.54493143,788.7801596,20.95201108,0.495395908,27.34660698,747.8369132,21.24316614,0.521588414,1cal,4_MLP_cal
25.15076715,640.4366319,19.41891102,0.590295291,27.38312067,749.8352978,20.80756886,0.520309994,1cal,4_MLP_cal
25.22259755,723.6772097,19.37506722,0.537044033,27.39466944,750.4679138,20.47943079,0.519905292,1cal,4_MLP_cal
24.85419768,621.9016447,19.26057214,0.602152626,27.41860339,751.7798117,21.0125174,0.519066035,1cal,4_MLP_cal
24.50452607,608.4999049,19.07794866,0.610726083,27.4208937,751.9054114,20.20037294,0.518985686,1cal,4_MLP_cal
25.89109133,672.3467602,19.93358802,0.569881516,27.42616842,752.194714,20.98326316,0.518800611,1cal,4_MLP_cal
23.09223046,548.1695973,17.85534808,0.64932102,27.43773697,752.8294098,19.45098782,0.518394579,1cal,4_MLP_cal
29.09134844,903.3267979,21.81703754,0.422117312,27.45292846,753.6632809,21.00428582,0.517861129,1cal,4_MLP_cal
25.24930645,644.1048472,19.54070339,0.587948635,27.45993855,754.0482253,20.26219532,0.517614869,1cal,4_MLP_cal
24.20082777,619.3533956,18.94884214,0.60378281,27.4962901,756.0459694,20.11243494,0.516336858,1cal,4_MLP_cal
25.60928525,667.130293,20.05176792,0.573218631,27.50383269,756.4608128,20.96154801,0.516071472,1cal,4_MLP_cal
28.05109315,833.0859069,21.52538592,0.467052318,27.55361675,759.2017962,21.49775532,0.51431799,1cal,4_MLP_cal
25.53152567,663.5051974,19.91571309,0.575537704,27.55701589,759.3891246,20.67424515,0.514198151,1cal,4_MLP_cal
28.43436806,850.6689735,21.4040923,0.455803952,27.61057004,762.3435781,21.33496875,0.512308107,1cal,4_MLP_cal
26.06860113,690.717099,19.98293433,0.558129511,27.64151981,764.0536174,20.87049498,0.511214148,1cal,4_MLP_cal
24.69861118,611.6385,19.28479059,0.608718239,27.64735918,764.3764694,21.09239645,0.511007611,1cal,4_MLP_cal
25.92956141,690.5858843,19.92818713,0.558213453,27.71189266,767.948995,20.58920154,0.508722169,1cal,4_MLP_cal
25.38226699,648.505585,19.65599738,0.585133363,27.7179664,768.2856613,21.06505834,0.508506795,1cal,4_MLP_cal
25.00321113,631.5679275,19.35698705,0.595968843,27.72450635,768.6482525,21.35175169,0.508274835,1cal,4_MLP_cal
22.83280434,537.8689893,17.72218505,0.655910598,27.77182742,771.2743984,19.76313269,0.506594819,1cal,4_MLP_cal
25.45283739,657.065132,19.62299255,0.579657588,27.80604895,773.1763582,21.05951687,0.505378083,1cal,4_MLP_cal
25.4534512,660.2369875,19.60427939,0.577628466,27.8182429,773.8546379,20.61634339,0.504944169,1cal,4_MLP_cal
25.93449174,686.0040158,20.12513376,0.561144598,27.83635763,774.8628059,21.548482,0.504299217,1cal,4_MLP_cal
22.92432168,534.6856666,17.9021081,0.657947056,27.84096882,775.1195448,20.43990719,0.504134974,1cal,4_MLP_cal
24.54593234,638.8550647,19.28906234,0.591307063,27.8450159,775.3449107,20.43502309,0.503990801,1cal,4_MLP_cal
26.25438437,898.0933813,20.22280006,0.425465271,27.8456805,775.3819224,20.15481988,0.503967124,1cal,4_MLP_cal
25.96800511,679.0070938,20.25853951,0.565620719,27.8594843,776.1508655,21.73745024,0.50347521,1cal,4_MLP_cal
26.12441821,689.1535409,20.13964931,0.559129762,27.86201181,776.2917023,20.66469678,0.503385113,1cal,4_MLP_cal
26.25440041,692.5717494,20.26010982,0.556943041,27.86326751,776.3616764,21.44096151,0.503340349,1cal,4_MLP_cal
25.83001773,670.4487522,20.02675997,0.571095723,27.9340866,780.313194,21.56246059,0.500812455,1cal,4_MLP_cal
25.4692863,664.5738725,19.57589343,0.574854043,27.95298392,781.3693102,21.43825498,0.500136829,1cal,4_MLP_cal
25.06099533,632.6081563,19.55606528,0.59530338,27.95907041,781.7096179,21.07170357,0.499919125,1cal,4_MLP_cal
26.5490111,710.4931487,20.53382416,0.545478235,27.97496849,782.5988618,21.4776157,0.499350252,1cal,4_MLP_cal
26.27170899,702.4178997,20.34108321,0.550644191,28.02092035,785.1719774,21.40606921,0.49770416,1cal,4_MLP_cal
26.41828272,798.1760974,20.00975862,0.489385071,28.04456611,786.4976881,20.29683195,0.496856067,1cal,4_MLP_cal
25.70768637,670.0299584,19.93038917,0.571363637,28.05194021,786.9113495,22.05029879,0.496591436,1cal,4_MLP_cal
26.77120876,738.2431653,20.4925233,0.527725795,28.07624325,788.2754349,21.86318002,0.495718794,1cal,4_MLP_cal
26.33154761,697.7091,20.41976255,0.553656538,28.10957728,790.1483351,21.18178582,0.494520649,1cal,4_MLP_cal
24.54378158,615.7578153,19.03779165,0.606083001,28.12725156,791.1422805,21.4541986,0.493884795,1cal,4_MLP_cal
26.3911716,702.8297119,20.4929962,0.550380744,28.14674357,792.2391738,21.8023164,0.493183082,1cal,4_MLP_cal
25.38812099,652.260605,19.70510689,0.582731175,28.19242611,794.8128897,20.16420992,0.491536606,1cal,4_MLP_cal
25.79428055,673.7591519,20.1196773,0.56897797,28.25717638,798.4680168,21.83524495,0.489198322,1cal,4_MLP_cal
12.14139058,147.8450841,8.83892776,0.905419484,18.94248562,358.8177614,14.35930893,0.770454532,1cal,5_DT_cal
10.08030474,101.8918107,7.124853528,0.934817041,18.96729766,359.7583807,13.92754043,0.769852792,1cal,5_DT_cal
12.05883041,145.5777907,8.69985315,0.906869933,19.22514595,369.606237,14.25646392,0.763552851,1cal,5_DT_cal
8.168001407,67.03737229,5.024220665,0.957114372,19.23913463,370.1443012,14.12484573,0.763208637,1cal,5_DT_cal
12.04844098,145.3582643,8.931499757,0.90701037,19.26559344,371.1630906,14.68963839,0.76255689,1cal,5_DT_cal
8.475264375,72.04028674,5.186779794,0.953913872,19.28351042,371.8537741,14.3144912,0.762115041,1cal,5_DT_cal
11.79694412,139.3243378,8.423634668,0.910870437,19.30881677,372.830405,15.0703969,0.761490263,1cal,5_DT_cal
