SAMindex,EGsmlie2D,TC_mean,S_area,PDOS_mean,PDOS_min,PDOS_max,PDOS_var,PDOS_sd,PDOS_gm,PDOS_hm,Peak1_frequency,Peak1_PDOS,Peak2_frequency,Peak2_PDOS,Peak3_frequency,Peak3_PDOS,Peak4_frequency,Peak4_PDOS,Peak5_frequency,Peak5_PDOS,E_pair_mean,E_pair_min,E_pair_max,E_pair_var,E_pair_sd,E_pair_gm,E_pair_hm,E_mol_mean,E_mol_min,E_mol_max,E_mol_var,E_mol_sd,E_mol_gm,E_mol_hm,TotEng_mean,TotEng_min,TotEng_max,TotEng_var,TotEng_sd,TotEng_gm,TotEng_hm,c_interface_up_mean,c_interface_up_min,c_interface_up_max,c_interface_up_var,c_interface_up_sd,c_interface_up_gm,c_interface_up_hm,c_interface_up1_mean,c_interface_up1_min,c_interface_up1_max,c_interface_up1_var,c_interface_up1_sd,c_interface_up1_gm,c_interface_up1_hm,c_interface_up2_mean,c_interface_up2_min,c_interface_up2_max,c_interface_up2_var,c_interface_up2_sd,c_interface_up2_gm,c_interface_up2_hm,c_interface_up3_mean,c_interface_up3_min,c_interface_up3_max,c_interface_up3_var,c_interface_up3_sd,c_interface_up3_gm,c_interface_up3_hm,c_interface_dw_mean,c_interface_dw_min,c_interface_dw_max,c_interface_dw_var,c_interface_dw_sd,c_interface_dw_gm,c_interface_dw_hm,c_interface_dw1_mean,c_interface_dw1_min,c_interface_dw1_max,c_interface_dw1_var,c_interface_dw1_sd,c_interface_dw1_gm,c_interface_dw1_hm,c_interface_dw2_mean,c_interface_dw2_min,c_interface_dw2_max,c_interface_dw2_var,c_interface_dw2_sd,c_interface_dw2_gm,c_interface_dw2_hm,c_interface_dw3_mean,c_interface_dw3_min,c_interface_dw3_max,c_interface_dw3_var,c_interface_dw3_sd,c_interface_dw3_gm,c_interface_dw3_hm,SAM_up_length_mean,SAM_up_length_min,SAM_up_length_max,SAM_up_length_var,SAM_up_length_sd,SAM_up_length_gm,SAM_up_length_hm,SAM_dw_length_mean,SAM_dw_length_min,SAM_dw_length_max,SAM_dw_length_var,SAM_dw_length_sd,SAM_dw_length_gm,SAM_dw_length_hm,Gold_up_length_mean,Gold_up_length_min,Gold_up_length_max,Gold_up_length_var,Gold_up_length_sd,Gold_up_length_gm,Gold_up_length_hm,Gold_dw_length_mean,Gold_dw_length_min,Gold_dw_length_max,Gold_dw_length_var,Gold_dw_length_sd,Gold_dw_length_gm,Gold_dw_length_hm,Water_length_mean,Water_length_min,Water_length_max,Water_length_var,Water_length_sd,Water_length_gm,Water_length_hm,Au_overlap_factor,Water_all_overlap_factor,Water_librations_overlap_factor,Water_bending_overlap_factor,Water_stretching_overlap_factor
SAM157,C[C@]1(C(N)=O)CNCCO1,122.99425,1393.848,0.004130407,2.01E-05,0.032691456,3.44E-05,0.005862154,2.34E-05,0.000190888,89.04719066,0.032691456,43.52887694,0.024125432,37.71972151,0.019732296,30.15986172,0.009668397,31.91056609,0.007573135,-852347.3639,-853222.17,-849442.23,43611.26502,208.8331033,852332.6096,852347.3127,2714.310057,-216.94685,3007.6917,12196.13033,110.4360916,2740.200094,2706.038066,-831540.7094,-833366.49,-830866.24,188645.9104,434.3338698,831548.2549,831540.4828,-169.4872473,-210.08801,-132.15822,103.6099337,10.17889649,173.2096114,168.8719883,-0.348329086,-48.615239,34.437863,87.30845319,9.34389925,7.708893145,0.975103477,0.28869822,-37.314973,39.411036,88.94345227,9.430983632,6.264105343,1.395224936,-6.219467592,-54.425147,57.071057,256.6756039,16.02109871,7.534210931,2.705621689,-162.9939946,-205.20898,-123.85703,106.821329,10.33544043,164.4398718,162.3329285,0.016563243,-38.279315,35.504937,79.29910004,8.905004213,4.093190547,0.698273069,-0.483134587,-36.655302,37.009907,81.17544922,9.009741906,6.622517408,1.39243535,6.377354446,-69.389104,58.830819,315.616097,17.76558744,9.786498536,2.505334587,18.11963022,16.56056,19.95088,0.260190844,0.510089055,18.32627017,18.10523153,13.56649586,13.154895,14.357799,0.018701494,0.136753405,13.55069048,13.56512338,57.09180475,56.95182,57.33079,0.002259926,0.047538676,57.09586048,57.09176519,57.16956655,57.0109885,57.6164935,0.003009679,0.054860539,57.13018413,57.16951394,48.68244758,47.184423,50.274647,0.196712245,0.443522542,48.66772509,48.6784121,0.066353968,0.324447204,0.365709073,0.120919316,0.132658709
SAM158,CN1CCN(C[C@H](O)CO)CC1,157.1895,1394.367,0.004130338,1.31E-05,0.036650886,4.06E-05,0.006370083,1.41E-05,0.000184309,88.6493033,0.036650886,44.08591924,0.02479929,37.24225668,0.02065691,30.71690402,0.011774945,24.11197388,0.008719763,-855565.6086,-856668.05,-852640.81,47917.79572,218.9013379,855402.2233,855565.5526,3373.038526,348.53686,3711.0228,16207.44505,127.3084642,3401.116058,3364.795049,-833129.164,-835034.32,-832487.74,218952.8263,467.9239535,832758.666,833128.9015,-183.8243621,-227.31559,-132.25224,147.8804581,12.16061093,184.3444075,183.0083905,0.386443778,-37.502184,41.344213,77.19421646,8.786023928,6.267172073,1.280409913,-0.24520067,-37.175207,31.812142,73.79241018,8.59025088,6.233356318,1.14990601,-10.09525941,-61.898682,69.586629,307.6048941,17.53866854,16.89416427,3.292118369,-160.8127032,-214.03095,-116.41704,157.702157,12.55795194,164.4701605,159.8231051,0.050042779,-33.434443,37.841871,76.09677588,8.723346599,3.515313806,1.391551974,0.265915088,-32.082506,40.652366,75.49628186,8.688859641,4.151084058,1.200453753,10.35039884,-60.862305,63.086108,287.4293244,16.95374072,7.454139737,0.765132096,17.38692852,16.83096,18.24744,0.038702769,0.196730193,17.49260678,17.38471023,17.55512668,16.928368,18.433885,0.047831133,0.218703299,17.65701361,17.55241089,57.05721749,56.92792,57.3244,0.002105339,0.045883974,57.06707407,57.05718061,57.17230323,57.029656,57.44127,0.002899938,0.053851076,57.17614939,57.17225254,48.47394243,46.616559,51.203566,0.425577009,0.652362636,48.37555015,48.46519747,0.070038195,0.275882451,0.328515416,0.045778831,0.036062542
SAM159,CC1(N)C(=O)NC(=O)NC1=O,198.7365,1392.007,0.004129622,1.99E-05,0.036005966,3.20E-05,0.005652993,2.03E-05,0.000267355,88.6493033,0.036005966,37.4809891,0.022782913,43.36972199,0.021712965,19.73521294,0.012193937,30.63732655,0.011646645,-856544.1282,-857420.31,-853486.81,37562.08681,193.8094085,856401.8028,856544.0844,3825.937125,837.39977,4154.8646,13806.97089,117.5030676,3899.213475,3820.943916,-835119.0109,-837067.44,-834574.86,171266.3608,413.8434014,834806.5377,835118.8061,-297.8839576,-349.51156,-242.44572,161.0625623,12.6910426,303.7347017,297.3413766,-1.407534772,-48.364665,46.3721,150.7495357,12.27801025,5.038546396,0.549701791,2.782658023,-44.62363,50.674383,155.9956904,12.48982347,7.308653207,1.188150115,-4.834800271,-77.088544,85.7897,490.5863043,22.14918293,9.70439738,1.849986726,-279.4821074,-331.88022,-229.74898,179.1770201,13.38570208,274.1565058,278.8360874,1.417784889,-45.942541,46.588887,149.2793029,12.21799095,6.594737533,1.856829436,-2.470483617,-55.743945,59.141465,153.6672023,12.39625759,5.155861026,0.316522744,6.044311478,-96.587357,83.841702,519.0765401,22.78325131,12.66079843,3.947398809,13.10906861,12.76074,13.81094,0.015311897,0.123741251,13.05645656,13.10790595,13.19865319,12.802746,13.874965,0.019614186,0.140050656,13.15522344,13.19717392,57.10605427,56.97241,57.38427,0.002069964,0.045496861,57.13740604,57.10601804,57.14616921,56.9536554,57.4497774,0.002946687,0.054283399,57.12172283,57.14611768,47.38221793,45.926509,49.61565,0.185546485,0.430751071,46.93461763,47.37831473,0.078528522,0.343155923,0.380845537,0.202060991,0.101083317
SAM160,CN1[C@H]2CC(=O)C[C@@H]1[C@@H](O)[C@H]2O,134.9855,1394.912,0.004130499,2.09E-05,0.030940409,3.32E-05,0.005763109,2.21E-05,0.00024073,89.44507802,0.030940409,43.52887694,0.020102005,37.71972151,0.019356874,41.22113026,0.01321304,39.7091583,0.011349973,-857366.4753,-858266.16,-854353.58,44605.68421,211.2005781,857262.5463,857366.4233,5906.143538,2912.4026,6202.9886,14470.77551,120.2945365,5908.356234,5903.369476,-832959.5204,-834901.17,-832324.31,198111.2439,445.0968927,832730.1645,832959.2829,-216.931596,-263.92487,-171.8169,181.597435,13.47580925,223.318664,216.0877476,-0.179095641,-42.349957,38.819582,110.673518,10.52014819,6.93913246,1.601459229,0.160726819,-45.035625,40.934342,107.6810925,10.37695006,7.393086436,1.756749409,-13.13342298,-61.860367,57.834616,270.3283942,16.44166641,11.43115375,2.990610241,-193.5844103,-243.47093,-146.81164,182.5951657,13.51277787,200.0432274,192.638997,-0.15255996,-46.4761,49.257383,105.3532954,10.26417534,2.114091142,1.494824899,-0.486769226,-53.792738,40.04849,101.7683914,10.08803209,3.114671855,1.508456196,12.42827589,-66.284621,67.396011,287.4413717,16.95409601,16.99115192,3.834107953,19.6713991,18.01213,23.23862,0.4125587,0.642307325,19.64533366,19.65099316,19.6253855,17.641775,25.777101,1.895556406,1.376792071,18.77476041,19.53979881,57.09251368,56.93718,57.38783,0.002451075,0.049508328,57.10945989,57.09247077,57.18303465,57.0211462,57.5291692,0.003280071,0.057271905,57.15593697,57.18297734,49.32786404,47.58565,51.754682,0.243040935,0.492991821,49.59397693,49.32295239,0.056683972,0.288578704,0.340922103,0.061891736,0.046371441
SAM161,CC(=O)NCCC(=O)NCCO,110.51525,1389.504,0.004129974,9.59E-06,0.039543786,3.79E-05,0.006160214,1.03E-05,0.000142387,88.41057089,0.039543786,43.05141211,0.021423121,37.24225668,0.019709432,30.31901666,0.012848219,39.86831324,0.009987512,-854096.7406,-855065.38,-851039.14,50991.95481,225.8139828,853996.9803,854096.6809,4160.888561,1198.4009,4477.513,13722.12315,117.1414664,4188.413681,4156.67617,-831377.8313,-833128.49,-830707.1,202807.7125,450.341773,831162.7989,831377.5875,-115.4161797,-153.89055,-77.798748,98.1614669,9.90764689,123.8318035,114.547643,-0.087451879,-37.071538,34.023659,52.83736808,7.268931702,5.51792687,0.48655233,-0.238391501,-34.051938,28.932086,66.75771498,8.170539455,4.632734732,0.843561716,-11.53775386,-51.171323,47.808562,172.4753172,13.13298584,12.16055726,2.973985989,-102.9215628,-139.26155,-66.2303,105.5464951,10.27358239,99.75433953,101.8798148,0.082915646,-31.103266,31.949931,44.6803287,6.684334574,3.705948692,0.801232535,0.630376918,-33.894485,35.972095,57.38814481,7.575496341,5.265103779,0.37273347,9.269975363,-58.19614,49.375613,183.4340847,13.54378399,8.428684231,2.700500701,17.55525549,17.12795,18.15888,0.01610933,0.126922535,17.59987405,17.55434048,17.75705461,17.259362,18.536114,0.020035035,0.141545169,17.73474031,17.75593014,57.07680945,56.95558,57.33427,0.002057875,0.045363804,57.08190152,57.07677341,57.21393915,57.063544,57.516092,0.003014171,0.054901463,57.21730439,57.21388651,47.61786015,46.577226,49.151427,0.105817047,0.325295322,47.61247192,47.61564199,0.087184357,0.311728474,0.354766789,0.064560303,0.150811379
SAM162,CC(=O)N[C@@H](O)[C@@H](O)NC(C)=O,89.51275,1390.8,0.004129044,2.22E-05,0.033541352,3.06E-05,0.00553603,2.31E-05,0.000244648,88.6493033,0.033541352,43.44929946,0.020929688,37.24225668,0.019874633,30.08028424,0.014128872,27.05634033,0.010437123,-870269.2886,-871347.99,-867270.58,49791.42331,223.1399187,870213.2922,870269.2314,6560.020916,3563.2282,6871.0437,13570.97594,116.4945318,6586.951739,6557.725067,-845426.5808,-847368.65,-844788.68,190982.0816,437.0149672,845259.9078,845426.3552,-111.9621564,-155.2783,-77.432741,118.7487072,10.89718804,115.6235505,110.8987976,-0.082529391,-32.946657,31.78601,58.88428439,7.673609606,5.455748226,0.072282694,-0.690494332,-41.919682,35.397943,99.86737076,9.993366338,2.790546863,0.840953877,-0.058506402,-38.856472,65.579759,162.8540907,12.76142981,9.634926395,0.947577969,-83.70630558,-115.60655,-52.586793,69.29555642,8.324395259,88.12771551,82.86691058,0.300488832,-23.941389,23.669929,31.50836661,5.613231388,3.222624234,0.811592244,-0.01921863,-28.092223,27.723549,43.09261581,6.564496615,4.38102377,0.339958069,3.540606349,-56.037674,39.30061,153.9726548,12.40857183,9.121054797,1.840136166,16.90577681,16.44761,17.52768,0.01902847,0.137943722,16.81907372,16.90465398,16.45882176,16.088187,17.18568,0.017517957,0.132355418,16.50704239,16.4577616,57.05716325,56.91939,57.31176,0.002069117,0.045487551,57.08526656,57.057127,57.18220908,57.013922,57.621018,0.003011196,0.054874366,57.1672325,57.18215645,49.5729638,47.924494,52.00236,0.239728034,0.489620296,49.87211785,49.56814518,0.090482216,0.333619323,0.35713842,0.114690815,0.239236604
SAM163,CC(=O)N[C@@H](O)[C@H](O)NC(C)=O,85.0655,1390.633,0.004128815,1.96E-05,0.034575439,3.20E-05,0.005654777,2.10E-05,0.000226662,88.56972583,0.034575439,37.24225668,0.020916606,43.52887694,0.020905789,30.08028424,0.014296812,27.05634033,0.010804394,-870218.3616,-871237.3,-867166.43,58694.6043,242.2696933,870307.4165,870218.2942,6523.663566,3566.4858,6870.4299,13159.52315,114.7149648,6556.653831,6521.431672,-845357.1668,-846988.38,-844561.44,197882.0103,444.8393084,845511.5752,845356.9329,-108.4309908,-147.95976,-67.250095,121.1758443,11.00799002,110.1372946,107.299782,-0.09687338,-37.12575,31.754225,60.02644079,7.74767325,2.887776548,1.101656048,-0.602408681,-35.117803,32.881121,69.01522221,8.307540082,5.963304522,0.977814351,-2.440693382,-37.736977,63.971474,161.8515274,12.72208817,8.158402753,1.137791429,-75.2246975,-109.21274,-49.916419,67.01603971,8.186332494,68.41893276,74.33262837,0.238551168,-26.551783,25.822728,25.81140956,5.080493043,1.385130318,0.696201424,-0.011251092,-29.517747,34.425509,38.15331596,6.176837051,2.349962432,0.482371821,4.780247922,-52.217012,36.372736,132.4200188,11.50738975,8.104626036,1.431014784,16.87708241,16.42103,17.61558,0.022987015,0.151614692,16.94935486,16.87572442,16.459598,16.099897,17.178805,0.017730509,0.133155959,16.50328999,16.45852554,57.08961302,56.94047,57.36927,0.002150531,0.04637382,57.08779632,57.08957537,57.18782431,57.036755,57.519264,0.003057954,0.055298769,57.18525689,57.18777088,49.71314941,47.687572,51.660174,0.284500115,0.533385522,49.31888046,49.70741048,0.089746143,0.328944487,0.350898281,0.117887288,0.233769473
SAM164,CC(=O)N[C@H](C)C(N)=O,117.6,1392.371,0.004128915,3.85E-05,0.035088657,3.30E-05,0.00574573,3.92E-05,0.000382358,88.80845825,0.035088657,43.29014452,0.026019216,37.32183416,0.019050828,30.23943919,0.012133364,35.65070725,0.010917273,-874820.4694,-875610.6,-871737.54,30087.58305,173.457727,874863.2265,874820.435,4156.410969,1165.2269,4548.9411,16610.99485,128.8836485,4274.509133,4151.435172,-852965.6137,-854561.43,-852295.23,145472.4337,381.4084867,852755.1289,852965.4433,-162.0702887,-196.44467,-118.20616,103.372922,10.16724751,159.0680873,161.4249306,0.280528026,-29.335363,29.497262,67.77204618,8.232377918,4.344188383,1.118144444,-0.071467772,-43.24366,33.67436,68.60564509,8.282852473,5.163443981,0.661118839,-10.53944043,-61.749818,68.619067,257.5305431,16.0477582,13.62998131,0.211522002,-130.4378923,-169.13621,-91.529716,119.0355004,10.91033915,139.286981,129.5084465,-0.204858581,-33.286097,32.281965,60.85763093,7.801130106,6.13026463,0.895222452,-0.032675204,-32.246095,31.355016,60.91117304,7.804561041,5.83322871,0.602409971,10.75321386,-66.806395,51.319234,221.6002618,14.88624405,10.77320168,2.738623257,13.84509526,13.4356,14.40079,0.015138459,0.123038444,13.82585597,13.84400425,13.91197135,13.51175,14.469466,0.017113951,0.130820299,13.94641971,13.91074531,57.08532229,56.96222,57.33723,0.00212731,0.046122768,57.08851325,57.08528505,57.17568128,57.0182506,57.4279896,0.00297319,0.054526967,57.22621512,57.17562932,47.91236055,46.146584,50.685845,0.335432209,0.579165097,48.37937464,47.9053884,0.084743769,0.339651453,0.390232542,0.168517668,0.058632312
SAM165,CC(=O)N[C@H](O)[C@@H](O)NC(C)=O,86.02025,1391.142,0.00412907,1.93E-05,0.034866691,3.19E-05,0.005644028,2.15E-05,0.00022927,88.6493033,0.034866691,43.60845441,0.020445909,37.24225668,0.019796439,30.00070677,0.01390076,27.1359178,0.010800507,-870265.262,-871318.19,-867338.92,54491.91463,233.435033,870212.8954,870265.1994,6596.708212,3576.4388,6918.0814,14655.56592,121.0601748,6651.556609,6594.242403,-845273.5603,-847105.93,-844634.14,208083.2087,456.1613845,844991.8124,845273.3144,-121.3979122,-158.46646,-85.327653,113.0164455,10.63091932,118.9644412,120.4498479,-0.249533072,-35.652237,31.219684,66.03753016,8.126347898,5.830250244,0.744867802,-1.081859064,-46.244984,52.605541,104.2667137,10.21110737,7.243422436,1.369555597,-1.020510788,-38.903721,70.333907,160.1478509,12.65495361,4.589213172,1.55785233,-79.39464624,-112.00171,-48.439679,73.07403375,8.548335145,73.60883608,78.45451923,0.330713403,-21.874519,25.373963,30.58637212,5.530494745,3.825062867,0.666655729,-0.09044967,-27.474499,25.235226,41.04597933,6.406713614,3.073656077,0.53704892,4.64032008,-52.430318,40.670444,144.5308335,12.02209771,4.24388768,2.47141148,16.94126812,16.51223,17.5205,0.018615182,0.136437467,16.97183434,16.94017176,16.46542941,16.096355,17.158701,0.017485769,0.132233766,16.4455747,16.46437146,57.06901582,56.9415,57.30555,0.002068983,0.045486074,57.0791287,57.06897958,57.19521217,57.007212,57.599577,0.00297282,0.054523571,57.21916604,57.19516022,49.90548179,48.461482,52.322343,0.175218242,0.418590781,50.26478485,49.9019817,0.091174613,0.333370962,0.358637998,0.112801705,0.232453209
SAM166,CC(C)(CO)[C@H](O)C(=O)NCCO,107.991,1395.252,0.004130419,2.68E-05,0.028622625,2.86E-05,0.005349502,2.92E-05,0.000418066,89.12676813,0.028622625,43.76760935,0.022647494,37.40141163,0.014457027,39.94789072,0.011901364,35.01408748,0.010523154,-873779.0514,-874722.83,-870790.9,48886.62273,221.1031948,873764.5824,873778.9955,4656.5878,1707.7624,4981.0911,14389.93946,119.9580737,4662.851178,4652.890657,-850188.3222,-852019.66,-849496.91,218711.2867,467.6657853,850154.1584,850188.0652,-157.7769761,-199.42835,-117.74209,123.7459678,11.12411649,166.6407969,156.9823124,-0.293984786,-35.127413,43.297545,86.53782441,9.302570849,6.16994873,1.230047931,0.020354179,-42.026893,50.334856,130.952842,11.44346285,5.622279517,1.324393171,-4.164533394,-49.724864,64.017289,225.1982402,15.00660655,8.809387373,1.625434848,-131.983444,-172.86504,-86.264762,132.5270645,11.51203998,128.2081786,130.9704846,0.073906955,-40.531268,39.151945,96.55169573,9.826072243,8.010295281,0.11526339,0.013496251,-39.846119,43.769267,99.63891984,9.981929665,3.915631053,0.671726503,4.828704222,-64.93916,47.566629,210.2816806,14.50109239,3.979506622,0.375662115,16.43063582,16.02842,17.08772,0.015112508,0.122932942,16.43039901,16.4297187,16.55856449,16.064071,17.340077,0.022176339,0.148917224,16.59396763,16.55722962,57.0476247,56.92635,57.29637,0.002090222,0.04571895,57.07192386,57.04758808,57.18439269,57.025952,57.487141,0.002914699,0.053987952,57.20329143,57.18434175,50.10545276,48.384656,51.759753,0.198615801,0.445663327,49.91339166,50.10148436,0.067493521,0.311227933,0.352147759,0.121914231,0.086025716
SAM167,CC(C)(CO)[C@@H](O)C(=O)NCCO,115.273,1395.138,0.004130262,2.80E-05,0.028300805,2.86E-05,0.005345071,2.97E-05,0.000407837,89.04719066,0.028300805,43.68803188,0.022390053,37.4809891,0.014856685,39.94789072,0.011889581,35.01408748,0.010203917,-873664.4577,-874726,-870756.11,46125.81745,214.769219,873648.1108,873664.4049,4629.232186,1775.0582,4888.093,11818.36305,108.7122948,4699.353657,4626.17479,-850021.1529,-851769.95,-849512.37,170854.5148,413.345515,849874.9952,850020.9522,-161.1656084,-203.79496,-120.8869,129.214539,11.36725732,165.1483071,160.3537705,-0.152194083,-35.096691,42.829612,92.454715,9.615337487,6.555662792,0.279535697,-0.364721971,-48.914407,41.84432,124.6908591,11.16650613,5.738990117,1.070242386,-3.148278724,-48.380633,65.723691,239.676436,15.48148688,10.70137074,0.864770799,-131.2705325,-175.48619,-93.906441,136.1480987,11.66825174,123.2483208,130.2310275,0.147162359,-38.78678,39.418688,93.74839006,9.682375228,6.400080278,0.794902309,0.07147244,-45.011219,36.63972,106.3394777,10.31210345,4.071026166,1.518820386,3.886413185,-57.036491,48.324975,213.3401151,14.60616702,4.025544541,1.205617755,16.43291546,16.03323,17.01846,0.017464862,0.132154691,16.46525798,16.43185661,16.60269083,16.07323,17.395721,0.028954121,0.170159104,16.5170768,16.60095531,57.06690827,56.94169,57.30079,0.002044619,0.04521746,57.07034362,57.06687246,57.11882065,56.930459,57.398905,0.002908009,0.053925957,57.16322995,57.11876977,49.68289138,47.974572,51.029358,0.154834936,0.393490707,49.47675963,49.67977257,0.067370863,0.309773476,0.349155149,0.116708742,0.09592819
SAM168,CCNC(=O)C(=O)NCCOC,79.332,1392.968,0.004130026,7.02E-06,0.040031044,4.13E-05,0.006425581,7.28E-06,0.000104133,88.56972583,0.040031044,43.36972199,0.02703224,37.40141163,0.023219373,30.39859413,0.011902927,35.73028472,0.010523407,-874086.857,-874959.25,-871055.23,41372.41902,203.4021116,874004.0515,874086.8097,3503.198221,465.91149,3835.0624,18544.6902,136.1788904,3513.888965,3495.229129,-852179.4722,-853902.35,-851491.58,212162.6308,460.6111492,852049.3401,852179.2234,-91.57624085,-125.90884,-56.194284,88.37906637,9.401014114,97.65425177,90.58665724,0.265190499,-39.221554,33.490713,61.69633873,7.854701696,2.36933695,0.91498688,0.156022825,-36.986852,26.462891,49.58016905,7.041318701,7.47009298,1.17378827,-0.605829109,-38.426264,57.597062,142.2112471,11.92523573,8.013545884,0.596403914,-65.79132218,-103.17769,-36.646199,100.5981962,10.02986521,62.31638064,64.27544593,-0.069174959,-34.896801,27.684843,36.58701351,6.04871999,2.560344071,0.650935996,0.032208932,-27.524955,42.723826,36.89726514,6.074311907,2.398447497,0.776762361,1.967472981,-46.481645,33.739349,117.8997443,10.85816487,10.0142019,1.128331713,16.99480535,16.30754,17.8016,0.047227043,0.21731784,17.15552867,16.99202127,17.13884991,16.510355,18.033036,0.053918178,0.23220288,17.10288919,17.13571767,57.10659372,56.97921,57.37687,0.002012269,0.044858317,57.09527068,57.1065585,57.16179876,56.986758,57.465929,0.002992022,0.054699381,57.15527336,57.16174645,50.91321901,48.27159,53.649701,0.807379141,0.898542788,50.47990159,50.89728324,0.08790551,0.280471645,0.326670364,0.091180556,0.039734541
SAM169,CCNC(=O)C(=O)NCCO,121.14075,1393.055,0.004129928,1.41E-05,0.037418171,3.61E-05,0.00600817,1.48E-05,0.000224477,88.49014836,0.037418171,43.21056705,0.023136711,37.40141163,0.022399278,35.41197484,0.01227053,30.39859413,0.011215967,-879913.4088,-880843.86,-876855.18,34410.3592,185.5002944,879914.4598,879913.3697,4130.80294,1134.323,4499.4217,15164.49239,123.1441935,4137.240972,4126.039095,-857557.2102,-859382.77,-856960.78,167719.6801,409.5359326,857615.1515,857557.0149,-174.8547309,-217.89948,-134.33047,126.2593025,11.23651647,169.3847832,174.1280523,0.416647282,-33.537948,32.756411,77.08771734,8.779961124,3.405534295,1.314221997,-0.065301797,-33.514748,32.854804,79.72166979,8.928699222,5.049740474,1.322815923,-6.889873194,-60.066014,65.4997,281.7687546,16.78596898,6.665049046,1.983767151,-145.121928,-188.43005,-108.26831,110.3929495,10.50680491,139.5955074,144.3517919,-0.153755285,-33.002678,34.300254,66.1972196,8.136167378,7.826500224,0.906134204,0.068098067,-34.424873,32.464511,70.43713615,8.392683489,5.112136316,1.14833217,6.877021962,-63.133396,55.388975,272.2730488,16.50069843,10.0122262,1.998996474,15.52521906,15.06627,16.1446,0.022469252,0.14989747,15.51949026,15.5237746,15.53564485,15.088938,16.212033,0.024289501,0.155850893,15.54752671,15.5340864,57.04855826,56.92223,57.3097,0.002184491,0.04673854,57.05933088,57.04851999,57.19529486,57.04816,57.512274,0.002953832,0.05434917,57.20550344,57.19524324,47.53953286,46.15605,49.642056,0.281057041,0.530148131,47.20125572,47.53366026,0.082356689,0.30015373,0.330670026,0.162730608,0.077975486
SAM170,CNC(=O)C(=O)NC,115.7845,1391.351,0.004130411,5.98E-06,0.037915237,3.97E-05,0.006303262,6.25E-06,9.26E-05,88.6493033,0.037915237,44.56338407,0.025026755,37.4809891,0.024559727,35.65070725,0.014189569,30.23943919,0.01055997,-872201.4575,-873241.5,-869304.41,54920.46665,234.351161,872128.6562,872201.3945,3492.100756,475.49848,3805.9148,12756.69087,112.9455217,3542.275387,3485.959124,-851294.3744,-853163.52,-850620.17,224345.2079,473.6509347,851105.1894,851294.1111,-130.1606752,-165.03405,-94.873106,101.8474537,10.09194994,118.142077,129.3701013,0.006732894,-31.340413,34.870939,63.02899908,7.939080494,2.624039801,0.579000853,0.163710866,-41.224563,38.909895,82.70405955,9.094177233,3.844916845,0.902360388,-5.81107256,-60.447349,63.356672,229.670425,15.15488123,9.485475304,0.772648598,-107.9490291,-152.5086,-71.452271,102.9121243,10.14456131,98.44596466,106.9825548,0.033367426,-30.280736,38.805399,57.54673471,7.585956414,4.046738437,0.693328705,-0.063375114,-31.845865,34.165576,73.9657097,8.600331953,4.530912032,1.09696154,5.186883866,-56.418269,51.376541,206.3738601,14.36571823,8.43879374,0.943329512,12.72826417,12.42448,13.25838,0.009720036,0.098590242,12.73169898,12.72750257,12.82021056,12.495349,13.327169,0.012056391,0.109801597,12.74484342,12.81927308,57.09836116,56.96609,57.35392,0.002095801,0.045779924,57.1196573,57.09832448,57.15559999,56.9996618,57.4229988,0.00289959,0.053847842,57.13157887,57.15554929,48.17772777,46.572131,50.752751,0.320010016,0.565694278,48.05730765,48.17112665,0.088777529,0.284025761,0.324069995,0.1213549,0.05126904
