SAMindex,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
SAM105,3.796111111111111,0.7986111111111112,3.796111111111111,0.7986111111111112,0.4717340950680735,125.13499999999999,118.079,125.07014522399999,48,0,0.16458672491425416,-0.30793162569276733,0.30793162569276733,0.16458672491425416,1.5555555555555556,2.5555555555555554,3.4444444444444446,15.549708774543584,10.439132290445327,2.0810189513097694,-2.0997101057874152,1.9417450640963558,-2.282470487464971,4.823255709652272,0.4640041031104336,2.390967371388391,183.97784112801835,6.104448006685086,4.910174725559473,4.910174725559473,4.4663264951887856,2.924101533296617,2.924101533296617,1.9950319365091653,1.9950319365091653,1.3895638006893392,1.3895638006893392,0.9086936671278801,0.9086936671278801,-0.9700000000000001,254.268989977729,4.866880632909373,1.7662765156933105,0.6921882940167159,52.053697048428944,5.316788604006331,0.0,5.824404497999927,0.0,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,0.0,10.426770191309735,6.544756405912575,13.08951281182515,0.0,0.0,0.0,25.52404353876229,0.0,13.08951281182515,6.544756405912575,5.824404497999927,0.0,0.0,5.316788604006331,0.0,0.0,0.0,26.752011340668535,13.08951281182515,0.0,5.824404497999927,0.0,0.0,0.0,0.0,55.63,0.0,0.0,0.0,0.0,0.0,25.458673715737653,0.0,0.0,4.681802935145185,20.842240603617103,0.0,1.8159722222222223,0.0,0.0,14.258888888888889,0.0,0.9317129629629632,0.0,0.0,2.6600925925925925,0.0,0.75,9,1,5,0,1,1,0,1,1,5,1,5,0,0,0,0,2,-1.2237000000000002,29.523699999999995,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAM106,3.0625,0.9375,3.0625,0.9375,0.34138349771564624,87.126,78.054,87.07964728799999,36,0,0.047426968573631566,-0.29182766279398187,0.29182766279398187,0.047426968573631566,0.6666666666666666,1.0,1.1666666666666667,15.247069095533497,10.774930904466496,1.8879765440590506,-2.128377238279402,1.5623871092079191,-2.4714871092079207,4.486905289572191,0.443094710427811,2.0,21.509775004326936,4.242640687119286,3.6213203435596424,3.6213203435596424,3.0,2.1213203435596424,2.1213203435596424,1.2803300858899105,1.2803300858899105,0.7499999999999999,0.7499999999999999,0.45266504294495524,0.45266504294495524,-0.12,34.3994618804395,4.050068027210885,2.1248516821694667,0.9308121615993337,37.11289065391766,0.0,0.0,0.0,0.0,0.0,0.0,15.950365812018994,0.0,0.0,0.0,0.0,0.0,20.006073566697427,0.0,0.0,0.0,0.0,15.950365812018994,0.0,0.0,20.006073566697427,0.0,0.0,0.0,15.950365812018994,0.0,0.0,0.0,20.006073566697427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.089999999999996,0.0,0.0,0.0,0.0,0.0,20.006073566697427,0.0,0.0,0.0,15.950365812018994,0.0,0.0,0.0,0.0,9.1875,0.0,0.0,0.0,0.0,2.8125,0.0,1.0,6,3,3,0,1,1,0,0,0,3,3,3,0,0,1,1,1,-1.3586999999999994,24.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM107,3.8206944444444444,0.5509259259259259,3.8206944444444444,0.5509259259259259,0.38421441756907027,164.132,160.1,164.05589212799998,60,0,0.17291769735836704,-0.2199860491489582,0.2199860491489582,0.17291769735836704,0.8333333333333334,1.3333333333333333,1.8333333333333333,15.607152777756362,10.430313840647825,2.1838502283275623,-2.0930475100461394,2.063642392217921,-2.2104669521680584,4.948760862000668,0.4834594245273882,2.15363888938138,338.87188677807023,7.966255326250884,5.99192232637276,5.99192232637276,5.932652990377571,3.43398950422014,3.43398950422014,2.5055246529419373,2.5055246529419373,1.7945108009889568,1.7945108009889568,1.1864684013528184,1.1864684013528184,-1.8599999999999999,1523.7770134634525,5.747685188452134,1.840434814848131,0.6073089227624311,66.17942351215166,0.0,13.08951281182515,11.648808995999854,0.0,0.0,0.0,0.0,9.36360587029037,0.0,10.197363616602075,0.0,20.85354038261947,0.0,0.0,0.0,0.0,0.0,40.41450986951192,0.0,13.08951281182515,0.0,11.648808995999854,0.0,0.0,0.0,0.0,0.0,0.0,40.41450986951192,13.08951281182515,0.0,11.648808995999854,0.0,0.0,0.0,0.0,87.19999999999999,0.0,0.0,0.0,0.0,13.08951281182515,11.648808995999854,0.0,9.36360587029037,0.0,31.050903999221546,0.0,3.3724074074074073,0.0,0.0,22.28537037037037,0.0,1.573703703703704,0.0,0.0,1.1018518518518519,0.0,0.5,12,0,8,0,1,1,0,2,2,8,0,8,0,0,0,0,3,-1.9304,33.837999999999994,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SAM108,10.376759574200051,-0.7242592592592592,10.376759574200051,0.16231481481481502,0.4912218799571829,174.2,160.088,174.100442308,70,0,0.2164635553495345,-0.3894472686740322,0.3894472686740322,0.2164635553495345,1.1666666666666667,1.5,1.75,16.26900972931213,10.320997925963242,2.0369100755644762,-2.099931771996737,1.7706392042473673,-2.381027448678064,5.730008214552491,-0.11897012814711568,3.3921841591083783,152.0344235629434,9.560477932315068,7.255274007990405,7.255274007990405,5.519744507803582,3.690050542325298,3.690050542325298,2.527997623017855,2.527997623017855,1.1732644235524798,1.1732644235524798,0.5952509224289022,0.5952509224289022,-1.1,302.55404770529657,10.900000000000002,5.537596214956571,7.012359550561798,71.14590603370883,15.740104602853368,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,26.9369872112064,6.103966387748303,14.69560176298435,11.814359458703011,0.0,10.633577208012662,0.0,19.95144078712955,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,36.11436605311717,9.589074368143644,0.0,13.847474399381248,0.0,0.0,0.0,0.0,78.43,6.103966387748303,9.589074368143644,0.0,24.90387227052816,0.0,0.0,13.847474399381248,0.0,0.0,10.633577208012662,5.106527394840706,0.0,0.0,20.753519148400102,13.975068027210884,0.0,-0.3946759259259254,0.0,-0.7242592592592592,3.057014676240867,0.0,0.7142857142857143,12,3,5,0,0,0,0,0,0,3,3,5,4,0,0,0,0,-1.3804999999999996,43.374200000000016,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM109,10.4675,-0.5380555555555557,10.4675,0.13004629629629605,0.49120530255345585,145.158,134.07,145.073893212,58,0,0.2167602068569753,-0.38847913718244226,0.38847913718244226,0.2167602068569753,1.7,2.4,2.8,16.499133273189322,10.200709112593442,2.2565156209816464,-2.1131234590923387,2.034759377583954,-2.4080051907631783,5.728328598830067,-0.11971742433370326,2.3293498547296894,136.9546184423832,7.560477932315068,5.832624277180031,5.832624277180031,4.698377302757662,3.2281783530245907,3.2281783530245907,2.4118219807352395,2.4118219807352395,1.4391424725076658,1.4391424725076658,0.941925567090397,0.941925567090397,-0.6100000000000001,206.78071905112637,7.496496272630459,2.984751814352094,1.6830034284834638,59.17729371163805,15.160178952647085,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,25.359571145922096,14.637927532712576,5.907179729351506,0.0,5.316788604006331,0.0,19.069544416586886,13.213763929025836,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,36.37327827011431,9.53140013787187,0.0,6.923737199690624,0.0,0.0,0.0,0.0,58.56,6.103966387748303,4.794537184071822,0.0,11.949020558499466,13.213763929025836,0.0,6.923737199690624,0.0,0.0,5.316788604006331,9.843390348640755,4.90550925925926,0.0,10.4675,11.675648148148147,0.0,-0.13004629629629605,-0.21064814814814836,-0.5380555555555557,2.1634259259259254,0.0,0.8333333333333334,10,2,4,0,1,1,0,0,0,3,2,4,1,0,1,1,1,-1.1178000000000003,34.43049999999999,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM110,10.726192365835223,-0.907175925925926,10.726192365835223,0.21726851851851814,0.4930436823189729,189.21099999999998,174.09099999999998,189.10010796,76,0,0.21668213150459284,-0.3882756458754805,0.3882756458754805,0.21668213150459284,1.5384615384615385,2.1538461538461537,2.6923076923076925,16.6174013796894,9.995755176112086,2.3411379158917,-2.3540227128437143,2.178166865402294,-2.538938024670727,5.728110787202182,-0.20208376814111056,2.551335247345037,196.58304809254213,10.008071689507773,7.727431629872695,7.727431629872695,6.002907755397973,4.2911150968961165,4.2911150968961165,3.3291628331102063,3.3291628331102063,2.1091594559134794,2.1091594559134794,1.4730199502743884,1.4730199502743884,-0.6500000000000001,613.3503736420666,10.43097165991903,4.039034872808511,2.6500687725764336,76.70141169262727,20.26670634748779,6.103966387748303,6.290026729335213,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,12.145807216896262,19.744454927553285,5.907179729351506,0.0,5.316788604006331,0.0,44.80809635628704,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,40.66003485301269,9.53140013787187,0.0,20.268296022307258,0.0,0.0,0.0,0.0,78.79,24.539800333979777,15.007591973753234,0.0,12.328001352277514,0.0,0.0,6.923737199690624,6.923737199690624,0.0,5.316788604006331,4.736862953800049,4.964461451247166,0.0,10.726192365835223,21.312705971277403,0.0,-0.21726851851851814,-0.4201388888888893,-1.8948148148148156,3.028862433862434,0.0,0.875,13,3,5,0,1,1,0,0,0,4,3,5,1,0,1,1,1,-1.0208000000000002,44.78230000000002,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM111,10.785090230536658,-0.5520757747543465,10.785090230536658,0.09792611489040026,0.5323111042046443,187.19499999999996,174.09099999999998,187.084457896,74,0,0.2167605628192581,-0.3878932530547523,0.3878932530547523,0.2167605628192581,1.3846153846153846,2.076923076923077,2.769230769230769,16.58813684748822,10.087258268364725,2.4674050653911204,-2.1529704995686934,2.2617582851822298,-2.428105750668863,5.729000019563886,-0.11989228631428399,1.9795730634118365,220.18956631445678,9.422285251880869,7.395573106023146,7.395573106023146,6.1815405503520555,4.366249540482289,4.366249540482289,3.47026240224821,3.47026240224821,2.4159357386208606,2.4159357386208606,1.8638591791561652,1.8638591791561652,-0.6500000000000001,1333.7984023379756,8.926807081036344,3.2472417522985393,1.544056386136495,76.01489201640892,19.897041906447136,18.31189916324491,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,19.255604758173796,19.374790486512623,5.907179729351506,0.0,5.316788604006331,0.0,31.277477192083488,13.213763929025836,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,48.58121104561091,14.268263091671919,0.0,6.923737199690624,0.0,0.0,0.0,0.0,67.79,6.103966387748303,9.901064578912528,0.0,24.15695333399607,13.213763929025836,0.0,6.923737199690624,0.0,0.0,5.316788604006331,9.473725907600098,10.625833333333333,0.0,10.785090230536658,12.122208522297807,0.0,-0.09792611489040026,-0.11143518518518536,-1.0004554043839766,2.176684618291761,0.0,0.875,13,2,5,0,2,2,0,0,0,4,2,5,1,0,2,2,2,-1.3504,43.09150000000002,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM112,10.362268518518519,-0.20370370370370394,10.362268518518519,0.0555555555555558,0.38796551260451523,100.121,92.05699999999999,100.063662876,40,0,0.24062997481416118,-0.3422572374884246,0.3422572374884246,0.24062997481416118,2.0,2.5714285714285716,2.5714285714285716,16.157873957876735,10.134828559781027,2.287595412019893,-2.3156529970184505,2.0101511035870003,-2.583321826627902,5.867415790609323,-0.1396897411852038,2.438238916730723,91.86291712607164,5.439157588755425,4.21726920552962,4.21726920552962,3.21521405516327,2.221429062890716,2.221429062890716,1.8252533728932716,1.8252533728932716,1.163978387399314,1.163978387399314,0.6337509879304611,0.6337509879304611,-0.5700000000000001,33.50286492819974,4.58552099533437,1.1983505969644046,0.4889850809331247,42.08949268474999,10.633577208012664,6.041840829147961,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.592428388589765,0.0,4.794537184071822,5.907179729351506,0.0,4.899909730850478,5.733667477162185,6.041840829147961,13.592428388589765,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.44135867793971,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,46.33,0.0,4.794537184071822,0.0,11.949020558499466,0.0,6.544756405912575,0.0,11.947581713527669,0.0,0.0,5.733667477162185,0.0,0.0,11.96412037037037,0.0,5.221203703703704,0.0555555555555558,-0.20370370370370394,0.0,0.7210648148148149,1.7417592592592592,0.75,7,2,3,0,1,1,0,0,0,2,1,3,0,0,1,1,1,-1.2142999999999995,25.612399999999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM113,11.413935185185185,-0.9951851851851854,11.413935185185185,0.07805555555555577,0.36811825175578444,196.16199999999998,188.09799999999998,196.048406736,74,0,0.24183568046080128,-0.2957202043463817,0.2957202043463817,0.24183568046080128,1.2142857142857142,1.8571428571428572,2.5,16.192091281086064,9.876559148068822,2.5264584877050362,-2.1869255008442754,2.3004625748836602,-2.4655541016559694,6.193888381679455,-0.14288540144029277,2.38210626511854,362.3527800949541,10.455665446700477,7.442014076921209,7.442014076921209,6.51974450780358,4.172084190102551,4.172084190102551,3.436207553830605,3.436207553830605,2.5971750927108816,2.5971750927108816,1.8466134060134243,1.8466134060134243,-1.72,1580.4741014321012,8.859728552765278,2.632401209791395,0.9655556854649424,79.23796777553382,0.0,5.917906046161393,0.0,23.628718917406022,0.0,0.0,29.394847071144092,0.0,0.0,0.0,0.0,0.0,13.4684936056032,5.917906046161393,19.178148736287287,23.628718917406022,0.0,10.216698334856808,11.835812092322787,6.4208216229260096,7.04767198267719,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,35.57630063093369,19.178148736287287,11.835812092322787,6.4208216229260096,0.0,0.0,0.0,0.0,83.55000000000001,35.46453100972881,19.178148736287287,0.0,6.4208216229260096,0.0,4.899909730850478,7.04767198267719,0.0,5.316788604006331,0.0,0.0,0.0,0.0,45.94120748299319,2.04462962962963,0.0,-3.8946296296296294,0.0,-0.07805555555555577,0.0,1.3201814058956916,0.5,14,1,6,0,2,2,0,0,0,4,1,6,0,0,2,2,2,-1.7361000000000002,42.52370000000001,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM114,11.413935185185185,-0.9951851851851854,11.413935185185185,0.07805555555555577,0.36811825175578444,196.16199999999998,188.09799999999998,196.048406736,74,0,0.24183568046080128,-0.2957202043463817,0.2957202043463817,0.24183568046080128,1.2142857142857142,1.8571428571428572,2.5,16.192091281086064,9.876559148068822,2.5264584877050362,-2.1869255008442754,2.3004625748836602,-2.4655541016559694,6.193888381679455,-0.14288540144029277,2.38210626511854,362.3527800949541,10.455665446700477,7.442014076921209,7.442014076921209,6.51974450780358,4.172084190102551,4.172084190102551,3.436207553830605,3.436207553830605,2.5971750927108816,2.5971750927108816,1.8466134060134243,1.8466134060134243,-1.72,1580.4741014321012,8.859728552765278,2.632401209791395,0.9655556854649424,79.23796777553382,0.0,5.917906046161393,0.0,23.628718917406022,0.0,0.0,29.394847071144092,0.0,0.0,0.0,0.0,0.0,13.4684936056032,5.917906046161393,19.178148736287287,23.628718917406022,0.0,10.216698334856808,11.835812092322787,6.4208216229260096,7.04767198267719,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,35.57630063093369,19.178148736287287,11.835812092322787,6.4208216229260096,0.0,0.0,0.0,0.0,83.55000000000001,35.46453100972881,19.178148736287287,0.0,6.4208216229260096,0.0,4.899909730850478,7.04767198267719,0.0,5.316788604006331,0.0,0.0,0.0,0.0,45.94120748299319,2.04462962962963,0.0,-3.8946296296296294,0.0,-0.07805555555555577,0.0,1.3201814058956916,0.5,14,1,6,0,2,2,0,0,0,4,1,6,0,0,2,2,2,-1.7361000000000002,42.52370000000001,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM115,8.280694444444444,0.014444444444444482,8.280694444444444,0.014444444444444482,0.44581318751135074,105.137,94.04899999999999,105.078978592,44,0,0.09543020036895444,-0.3950432849548252,0.3950432849548252,0.09543020036895444,1.4285714285714286,2.0,2.142857142857143,16.274319276182773,10.628022235682208,1.8810017515531439,-2.0801356518449885,1.7233820699292637,-2.2201569868724604,4.370052003341453,0.11097152456788673,2.8318199660707846,40.671034463057104,5.698670612749268,4.462961130059517,4.462961130059517,3.308060412490447,2.21212465956731,2.21212465956731,1.444697281520922,1.444697281520922,0.7231420369957072,0.7231420369957072,0.24142135623730943,0.24142135623730943,-0.12,31.916635235956914,6.880000000000001,4.050068027210885,3.7170733673743617,43.18237854561477,10.213054789681411,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,7.04767198267719,6.544756405912575,13.337698712012402,10.213054789681411,0.0,0.0,4.899909730850478,0.0,0.0,26.930127100602167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04309162113406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,13.337698712012402,6.544756405912575,0.0,0.0,11.947581713527669,0.0,0.0,10.213054789681411,0.0,0.0,1.6111111111111112,16.495694444444446,0.0,0.0,0.0,0.0,0.6608333333333334,1.732361111111111,1.0,7,2,3,0,0,0,0,0,0,3,2,3,3,0,0,0,0,-1.1397000000000002,26.80159999999999,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM116,10.362268518518519,-0.20370370370370394,10.362268518518519,0.0555555555555558,0.38796551260451523,100.121,92.05699999999999,100.063662876,40,0,0.24062997481416118,-0.3422572374884246,0.3422572374884246,0.24062997481416118,2.0,2.5714285714285716,2.5714285714285716,16.157873957876735,10.134828559781027,2.287595412019893,-2.3156529970184505,2.0101511035870003,-2.583321826627902,5.867415790609323,-0.1396897411852038,2.438238916730723,91.86291712607164,5.439157588755425,4.21726920552962,4.21726920552962,3.21521405516327,2.221429062890716,2.221429062890716,1.8252533728932716,1.8252533728932716,1.163978387399314,1.163978387399314,0.6337509879304611,0.6337509879304611,-0.5700000000000001,33.50286492819974,4.58552099533437,1.1983505969644046,0.4889850809331247,42.08949268474999,10.633577208012664,6.041840829147961,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.592428388589765,0.0,4.794537184071822,5.907179729351506,0.0,4.899909730850478,5.733667477162185,6.041840829147961,13.592428388589765,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,30.44135867793971,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,46.33,0.0,4.794537184071822,0.0,11.949020558499466,0.0,6.544756405912575,0.0,11.947581713527669,0.0,0.0,5.733667477162185,0.0,0.0,11.96412037037037,0.0,5.221203703703704,0.0555555555555558,-0.20370370370370394,0.0,0.7210648148148149,1.7417592592592592,0.75,7,2,3,0,1,1,0,0,0,2,1,3,0,0,1,1,1,-1.2142999999999995,25.612399999999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAM117,11.111666666666666,-0.744027777777778,11.111666666666666,0.15157407407407408,0.47805639096543223,171.196,158.09199999999996,171.089543276,68,0,0.1357357393420075,-0.38870953519370244,0.38870953519370244,0.1357357393420075,1.25,1.6666666666666667,2.0833333333333335,16.33517939561075,10.021725544198688,2.495620332681372,-2.2943286952003787,2.3229233184983786,-2.425321785295296,5.80911109597874,-0.12353149385192694,2.26121886700857,190.348512485113,8.878315177510851,6.973503716095337,6.973503716095337,5.6090609052806215,4.207736661834807,4.207736661834807,3.7282726659737935,3.7282726659737935,3.05822045509926,3.05822045509926,2.262316232065141,2.262316232065141,-0.44999999999999996,637.0770657820808,8.162053776924177,2.5174779730640173,0.9197978596908445,70.79200679618651,10.213054789681411,5.783244946364939,0.0,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,0.0,7.04767198267719,24.925324904147942,12.207932775496605,15.007591973753234,5.783244946364939,0.0,4.899909730850478,0.0,37.133257679644544,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.23549588336654,4.794537184071822,0.0,12.841643245852019,0.0,0.0,0.0,0.0,60.77000000000001,12.207932775496605,15.007591973753234,0.0,17.86692660466086,12.841643245852019,0.0,0.0,0.0,11.947581713527669,0.0,0.0,0.0,0.0,13.025092592592593,19.024351851851854,0.0,0.15157407407407408,-0.32175925925925974,-0.7276851851851858,0.0,1.848425925925926,0.875,12,2,4,0,2,2,0,0,0,4,2,4,0,0,2,2,2,-1.2463000000000004,41.593600000000016,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
