RMSE,MSE,MAE,R2,tRMSE,tMSE,tMAE,tR2,TopFolder,SubFolder,type
11.56539728,134.6411345,7.687275843,0.913866409,23.04065723,530.8718857,15.96942653,0.660386836,3mol2vec,1_RF_cal,single
11.17479787,125.3568195,7.442829203,0.919805838,23.06004728,531.7657806,15.98920854,0.659814987,3mol2vec,1_RF_cal,single
11.3880887,130.2357905,7.592533709,0.916684627,23.06255408,531.8814008,15.9022776,0.659741021,3mol2vec,1_RF_cal,single
11.15767121,124.6797725,7.462985533,0.920238963,23.06268337,531.8873642,16.20164836,0.659737206,3mol2vec,1_RF_cal,single
11.16858099,125.8560206,7.453480604,0.919486485,23.07240922,532.3360673,15.73606722,0.659450159,3mol2vec,1_RF_cal,single
11.24898752,126.9474156,7.47708072,0.91878829,23.09022989,533.1587165,16.021163,0.658923888,3mol2vec,1_RF_cal,single
11.20445844,126.7138591,7.531224631,0.918937703,23.09350497,533.3099716,16.20688611,0.658827126,3mol2vec,1_RF_cal,single
11.20180313,126.0268141,7.497120459,0.919377224,23.10516884,533.8488273,16.06442974,0.658482405,3mol2vec,1_RF_cal,single
10.50955508,110.8740377,7.055408818,0.929070867,19.50230275,380.3398126,13.49130107,0.756686291,4macc,1_RF_cal,single
9.911884343,98.53576284,6.764710572,0.936963996,19.52804129,381.3443965,13.78980955,0.756043632,4macc,1_RF_cal,single
9.981282615,99.80223862,6.839237121,0.936153797,19.53995339,381.8097786,13.8048724,0.755745914,4macc,1_RF_cal,single
9.8650131,97.70243036,6.711869834,0.937497102,19.54585616,382.040493,13.84553179,0.75559832,4macc,1_RF_cal,single
9.883479668,97.99935088,6.723125339,0.937307153,19.57597915,383.2189595,13.85382162,0.754844423,4macc,1_RF_cal,single
9.875262702,97.7902761,6.734429054,0.937440904,19.59771747,384.0705301,13.69253862,0.75429965,4macc,1_RF_cal,single
10.44630241,109.4471726,6.958140821,0.929983671,19.62045117,384.9621041,13.73998008,0.753729286,4macc,1_RF_cal,single
